BarTp,Trade,,,,,,,,BarTp,Bid,,,,,,,,BarTp,Ask,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
CT10 Govt,,,,,,,,,,,,,,,,,,,,,,,,,
Dates,Value,Volume,Number_Ticks,Low,High,Close,Open,,Dates,Value,Volume,Number_Ticks,Low,High,Close,Open,,Dates,Value,Volume,Number_Ticks,Low,High,Close,Open
2/7/2018 14:10,0,0,70,99.484375,99.484375,99.484375,99.484375,,2/7/2018 14:10,0,0,70,99.390625,99.4375,99.390625,99.4375,,2/7/2018 14:10,0,0,70,99.484375,99.484375,99.484375,99.484375
2/7/2018 14:11,0,0,64,99.484375,99.484375,99.484375,99.484375,,2/7/2018 14:11,0,0,64,99.390625,99.390625,99.390625,99.390625,,2/7/2018 14:11,0,0,64,99.484375,99.484375,99.484375,99.484375
2/7/2018 14:12,0,0,50,99.484375,99.484375,99.484375,99.484375,,2/7/2018 14:12,0,0,50,99.390625,99.390625,99.390625,99.390625,,2/7/2018 14:12,0,0,50,99.484375,99.484375,99.484375,99.484375
2/7/2018 14:13,0,0,40,99.4375,99.484375,99.4375,99.484375,,2/7/2018 14:13,0,0,40,99.390625,99.390625,99.390625,99.390625,,2/7/2018 14:13,0,0,40,99.4375,99.484375,99.4375,99.484375
2/7/2018 14:14,0,0,52,99.4375,99.484375,99.484375,99.4375,,2/7/2018 14:14,0,0,52,99.390625,99.390625,99.390625,99.390625,,2/7/2018 14:14,0,0,52,99.4375,99.484375,99.484375,99.4375
2/7/2018 14:15,0,0,68,99.484375,99.484375,99.484375,99.484375,,2/7/2018 14:15,0,0,68,99.390625,99.4375,99.4375,99.390625,,2/7/2018 14:15,0,0,68,99.484375,99.484375,99.484375,99.484375
2/7/2018 14:16,0,0,62,99.484375,99.515625,99.515625,99.484375,,2/7/2018 14:16,0,0,62,99.4375,99.4375,99.4375,99.4375,,2/7/2018 14:16,0,0,62,99.484375,99.515625,99.515625,99.484375
2/7/2018 14:17,0,0,56,99.484375,99.515625,99.484375,99.515625,,2/7/2018 14:17,0,0,56,99.4375,99.4375,99.4375,99.4375,,2/7/2018 14:17,0,0,56,99.484375,99.515625,99.484375,99.515625
2/7/2018 14:18,0,0,58,99.484375,99.484375,99.484375,99.484375,,2/7/2018 14:18,0,0,58,99.4375,99.4375,99.4375,99.4375,,2/7/2018 14:18,0,0,58,99.484375,99.484375,99.484375,99.484375
2/7/2018 14:19,0,0,62,99.484375,99.515625,99.484375,99.484375,,2/7/2018 14:19,0,0,62,99.4375,99.4375,99.4375,99.4375,,2/7/2018 14:19,0,0,62,99.484375,99.515625,99.484375,99.484375
2/7/2018 14:20,0,0,74,99.484375,99.484375,99.484375,99.484375,,2/7/2018 14:20,0,0,74,99.4375,99.4375,99.4375,99.4375,,2/7/2018 14:20,0,0,74,99.484375,99.484375,99.484375,99.484375
2/7/2018 14:21,0,0,66,99.484375,99.484375,99.484375,99.484375,,2/7/2018 14:21,0,0,66,99.4375,99.4375,99.4375,99.4375,,2/7/2018 14:21,0,0,66,99.484375,99.484375,99.484375,99.484375
2/7/2018 14:22,0,0,52,99.4375,99.484375,99.4375,99.484375,,2/7/2018 14:22,0,0,52,99.390625,99.4375,99.390625,99.4375,,2/7/2018 14:22,0,0,52,99.4375,99.484375,99.4375,99.484375
2/7/2018 14:23,0,0,58,99.4375,99.4375,99.4375,99.4375,,2/7/2018 14:23,0,0,58,99.390625,99.390625,99.390625,99.390625,,2/7/2018 14:23,0,0,58,99.4375,99.4375,99.4375,99.4375
2/7/2018 14:24,0,0,56,99.4375,99.4375,99.4375,99.4375,,2/7/2018 14:24,0,0,56,99.34375,99.390625,99.390625,99.390625,,2/7/2018 14:24,0,0,56,99.4375,99.4375,99.4375,99.4375
2/7/2018 14:25,0,0,34,99.4375,99.4375,99.4375,99.4375,,2/7/2018 14:25,0,0,34,99.390625,99.390625,99.390625,99.390625,,2/7/2018 14:25,0,0,34,99.4375,99.4375,99.4375,99.4375
2/7/2018 14:26,0,0,66,99.4375,99.4375,99.4375,99.4375,,2/7/2018 14:26,0,0,66,99.34375,99.390625,99.34375,99.390625,,2/7/2018 14:26,0,0,66,99.4375,99.4375,99.4375,99.4375
2/7/2018 14:27,0,0,56,99.4375,99.4375,99.4375,99.4375,,2/7/2018 14:27,0,0,56,99.34375,99.34375,99.34375,99.34375,,2/7/2018 14:27,0,0,56,99.4375,99.4375,99.4375,99.4375
2/7/2018 14:28,0,0,66,99.4375,99.4375,99.4375,99.4375,,2/7/2018 14:28,0,0,66,99.34375,99.34375,99.34375,99.34375,,2/7/2018 14:28,0,0,66,99.4375,99.4375,99.4375,99.4375
2/7/2018 14:29,0,0,74,99.390625,99.4375,99.390625,99.4375,,2/7/2018 14:29,0,0,74,99.34375,99.34375,99.34375,99.34375,,2/7/2018 14:29,0,0,74,99.390625,99.4375,99.390625,99.4375
2/7/2018 14:30,0,0,52,99.390625,99.4375,99.4375,99.390625,,2/7/2018 14:30,0,0,52,99.34375,99.34375,99.34375,99.34375,,2/7/2018 14:30,0,0,52,99.390625,99.4375,99.4375,99.390625
2/7/2018 14:31,0,0,48,99.390625,99.390625,99.390625,99.390625,,2/7/2018 14:31,0,0,48,99.34375,99.34375,99.34375,99.34375,,2/7/2018 14:31,0,0,48,99.390625,99.390625,99.390625,99.390625
2/7/2018 14:32,0,0,74,99.390625,99.390625,99.390625,99.390625,,2/7/2018 14:32,0,0,74,99.3125,99.34375,99.3125,99.34375,,2/7/2018 14:32,0,0,74,99.390625,99.390625,99.390625,99.390625
2/7/2018 14:33,0,0,50,99.390625,99.390625,99.390625,99.390625,,2/7/2018 14:33,0,0,50,99.3125,99.3125,99.3125,99.3125,,2/7/2018 14:33,0,0,50,99.390625,99.390625,99.390625,99.390625
2/7/2018 14:34,0,0,62,99.34375,99.390625,99.390625,99.390625,,2/7/2018 14:34,0,0,62,99.3125,99.3125,99.3125,99.3125,,2/7/2018 14:34,0,0,62,99.34375,99.390625,99.390625,99.390625
2/7/2018 14:35,0,0,64,99.34375,99.390625,99.390625,99.390625,,2/7/2018 14:35,0,0,64,99.3125,99.3125,99.3125,99.3125,,2/7/2018 14:35,0,0,64,99.34375,99.390625,99.390625,99.390625
2/7/2018 14:36,0,0,44,99.390625,99.390625,99.390625,99.390625,,2/7/2018 14:36,0,0,44,99.3125,99.3125,99.3125,99.3125,,2/7/2018 14:36,0,0,44,99.390625,99.390625,99.390625,99.390625
2/7/2018 14:37,0,0,40,99.390625,99.390625,99.390625,99.390625,,2/7/2018 14:37,0,0,40,99.3125,99.3125,99.3125,99.3125,,2/7/2018 14:37,0,0,40,99.390625,99.390625,99.390625,99.390625
2/7/2018 14:38,0,0,28,99.390625,99.390625,99.390625,99.390625,,2/7/2018 14:38,0,0,28,99.3125,99.3125,99.3125,99.3125,,2/7/2018 14:38,0,0,28,99.390625,99.390625,99.390625,99.390625
2/7/2018 14:39,0,0,62,99.34375,99.390625,99.34375,99.390625,,2/7/2018 14:39,0,0,62,99.3125,99.3125,99.3125,99.3125,,2/7/2018 14:39,0,0,62,99.34375,99.390625,99.34375,99.390625
2/7/2018 14:40,0,0,66,99.34375,99.34375,99.34375,99.34375,,2/7/2018 14:40,0,0,66,99.3125,99.3125,99.3125,99.3125,,2/7/2018 14:40,0,0,66,99.34375,99.34375,99.34375,99.34375
2/7/2018 14:41,0,0,58,99.3125,99.34375,99.34375,99.34375,,2/7/2018 14:41,0,0,58,99.265625,99.3125,99.265625,99.3125,,2/7/2018 14:41,0,0,58,99.3125,99.34375,99.34375,99.34375
2/7/2018 14:42,0,0,56,99.34375,99.34375,99.34375,99.34375,,2/7/2018 14:42,0,0,56,99.265625,99.265625,99.265625,99.265625,,2/7/2018 14:42,0,0,56,99.34375,99.34375,99.34375,99.34375
2/7/2018 14:43,0,0,66,99.3125,99.34375,99.34375,99.34375,,2/7/2018 14:43,0,0,66,99.265625,99.265625,99.265625,99.265625,,2/7/2018 14:43,0,0,66,99.3125,99.34375,99.34375,99.34375
2/7/2018 14:44,0,0,52,99.34375,99.34375,99.34375,99.34375,,2/7/2018 14:44,0,0,52,99.265625,99.265625,99.265625,99.265625,,2/7/2018 14:44,0,0,52,99.34375,99.34375,99.34375,99.34375
2/7/2018 14:45,0,0,28,99.34375,99.34375,99.34375,99.34375,,2/7/2018 14:45,0,0,28,99.265625,99.265625,99.265625,99.265625,,2/7/2018 14:45,0,0,28,99.34375,99.34375,99.34375,99.34375
2/7/2018 14:46,0,0,60,99.34375,99.34375,99.34375,99.34375,,2/7/2018 14:46,0,0,60,99.265625,99.265625,99.265625,99.265625,,2/7/2018 14:46,0,0,60,99.34375,99.34375,99.34375,99.34375
2/7/2018 14:47,0,0,62,99.3125,99.34375,99.3125,99.34375,,2/7/2018 14:47,0,0,62,99.21875,99.265625,99.21875,99.265625,,2/7/2018 14:47,0,0,62,99.3125,99.34375,99.3125,99.34375
2/7/2018 14:48,0,0,52,99.3125,99.3125,99.3125,99.3125,,2/7/2018 14:48,0,0,52,99.21875,99.265625,99.265625,99.21875,,2/7/2018 14:48,0,0,52,99.3125,99.3125,99.3125,99.3125
2/7/2018 14:49,0,0,58,99.3125,99.3125,99.3125,99.3125,,2/7/2018 14:49,0,0,58,99.265625,99.265625,99.265625,99.265625,,2/7/2018 14:49,0,0,58,99.3125,99.3125,99.3125,99.3125
2/7/2018 14:50,0,0,68,99.3125,99.3125,99.3125,99.3125,,2/7/2018 14:50,0,0,68,99.265625,99.265625,99.265625,99.265625,,2/7/2018 14:50,0,0,68,99.3125,99.3125,99.3125,99.3125
2/7/2018 14:51,0,0,60,99.3125,99.34375,99.34375,99.3125,,2/7/2018 14:51,0,0,60,99.265625,99.265625,99.265625,99.265625,,2/7/2018 14:51,0,0,60,99.3125,99.34375,99.34375,99.3125
2/7/2018 14:52,0,0,72,99.34375,99.34375,99.34375,99.34375,,2/7/2018 14:52,0,0,72,99.265625,99.265625,99.265625,99.265625,,2/7/2018 14:52,0,0,72,99.34375,99.34375,99.34375,99.34375
2/7/2018 14:53,0,0,64,99.34375,99.34375,99.34375,99.34375,,2/7/2018 14:53,0,0,64,99.265625,99.3125,99.265625,99.265625,,2/7/2018 14:53,0,0,64,99.34375,99.34375,99.34375,99.34375
2/7/2018 14:54,0,0,62,99.3125,99.34375,99.3125,99.34375,,2/7/2018 14:54,0,0,62,99.265625,99.265625,99.265625,99.265625,,2/7/2018 14:54,0,0,62,99.3125,99.34375,99.3125,99.34375
2/7/2018 14:55,0,0,62,99.3125,99.3125,99.3125,99.3125,,2/7/2018 14:55,0,0,62,99.265625,99.265625,99.265625,99.265625,,2/7/2018 14:55,0,0,62,99.3125,99.3125,99.3125,99.3125
2/7/2018 14:56,0,0,64,99.3125,99.3125,99.3125,99.3125,,2/7/2018 14:56,0,0,64,99.265625,99.265625,99.265625,99.265625,,2/7/2018 14:56,0,0,64,99.3125,99.3125,99.3125,99.3125
2/7/2018 14:57,0,0,64,99.3125,99.34375,99.34375,99.3125,,2/7/2018 14:57,0,0,64,99.265625,99.265625,99.265625,99.265625,,2/7/2018 14:57,0,0,64,99.3125,99.34375,99.34375,99.3125
2/7/2018 14:58,0,0,68,99.34375,99.34375,99.34375,99.34375,,2/7/2018 14:58,0,0,68,99.265625,99.3125,99.3125,99.265625,,2/7/2018 14:58,0,0,68,99.34375,99.34375,99.34375,99.34375
2/7/2018 14:59,0,0,60,99.34375,99.34375,99.34375,99.34375,,2/7/2018 14:59,0,0,60,99.265625,99.3125,99.265625,99.3125,,2/7/2018 14:59,0,0,60,99.34375,99.34375,99.34375,99.34375
2/7/2018 15:00,0,0,64,99.3125,99.34375,99.3125,99.34375,,2/7/2018 15:00,0,0,64,99.265625,99.3125,99.265625,99.265625,,2/7/2018 15:00,0,0,64,99.3125,99.34375,99.3125,99.34375
2/7/2018 15:01,0,0,62,99.3125,99.34375,99.3125,99.3125,,2/7/2018 15:01,0,0,62,99.265625,99.265625,99.265625,99.265625,,2/7/2018 15:01,0,0,62,99.3125,99.34375,99.3125,99.3125
2/7/2018 15:02,0,0,60,99.3125,99.3125,99.3125,99.3125,,2/7/2018 15:02,0,0,60,99.265625,99.265625,99.265625,99.265625,,2/7/2018 15:02,0,0,60,99.3125,99.3125,99.3125,99.3125
2/7/2018 15:03,0,0,66,99.3125,99.3125,99.3125,99.3125,,2/7/2018 15:03,0,0,66,99.21875,99.265625,99.21875,99.265625,,2/7/2018 15:03,0,0,66,99.3125,99.3125,99.3125,99.3125
2/7/2018 15:04,0,0,70,99.3125,99.3125,99.3125,99.3125,,2/7/2018 15:04,0,0,70,99.21875,99.265625,99.265625,99.21875,,2/7/2018 15:04,0,0,70,99.3125,99.3125,99.3125,99.3125
2/7/2018 15:05,0,0,56,99.3125,99.3125,99.3125,99.3125,,2/7/2018 15:05,0,0,56,99.21875,99.265625,99.21875,99.265625,,2/7/2018 15:05,0,0,56,99.3125,99.3125,99.3125,99.3125
2/7/2018 15:06,0,0,66,99.265625,99.3125,99.3125,99.3125,,2/7/2018 15:06,0,0,66,99.21875,99.21875,99.21875,99.21875,,2/7/2018 15:06,0,0,66,99.265625,99.3125,99.3125,99.3125
2/7/2018 15:07,0,0,70,99.265625,99.3125,99.265625,99.3125,,2/7/2018 15:07,0,0,70,99.21875,99.21875,99.21875,99.21875,,2/7/2018 15:07,0,0,70,99.265625,99.3125,99.265625,99.3125
2/7/2018 15:08,0,0,70,99.265625,99.265625,99.265625,99.265625,,2/7/2018 15:08,0,0,70,99.21875,99.21875,99.21875,99.21875,,2/7/2018 15:08,0,0,70,99.265625,99.265625,99.265625,99.265625
2/7/2018 15:09,0,0,54,99.265625,99.265625,99.265625,99.265625,,2/7/2018 15:09,0,0,54,99.21875,99.21875,99.21875,99.21875,,2/7/2018 15:09,0,0,54,99.265625,99.265625,99.265625,99.265625
2/7/2018 15:10,0,0,54,99.265625,99.265625,99.265625,99.265625,,2/7/2018 15:10,0,0,54,99.21875,99.21875,99.21875,99.21875,,2/7/2018 15:10,0,0,54,99.265625,99.265625,99.265625,99.265625
2/7/2018 15:11,0,0,68,99.265625,99.3125,99.3125,99.265625,,2/7/2018 15:11,0,0,68,99.21875,99.21875,99.21875,99.21875,,2/7/2018 15:11,0,0,68,99.265625,99.3125,99.3125,99.265625
2/7/2018 15:12,0,0,72,99.265625,99.3125,99.265625,99.3125,,2/7/2018 15:12,0,0,72,99.21875,99.21875,99.21875,99.21875,,2/7/2018 15:12,0,0,72,99.265625,99.3125,99.265625,99.3125
2/7/2018 15:13,0,0,68,99.265625,99.265625,99.265625,99.265625,,2/7/2018 15:13,0,0,68,99.171875,99.21875,99.21875,99.21875,,2/7/2018 15:13,0,0,68,99.265625,99.265625,99.265625,99.265625
2/7/2018 15:14,0,0,56,99.265625,99.265625,99.265625,99.265625,,2/7/2018 15:14,0,0,56,99.171875,99.21875,99.21875,99.21875,,2/7/2018 15:14,0,0,56,99.265625,99.265625,99.265625,99.265625
2/7/2018 15:15,0,0,72,99.265625,99.265625,99.265625,99.265625,,2/7/2018 15:15,0,0,72,99.21875,99.21875,99.21875,99.21875,,2/7/2018 15:15,0,0,72,99.265625,99.265625,99.265625,99.265625
2/7/2018 15:16,0,0,80,99.265625,99.265625,99.265625,99.265625,,2/7/2018 15:16,0,0,80,99.21875,99.21875,99.21875,99.21875,,2/7/2018 15:16,0,0,80,99.265625,99.265625,99.265625,99.265625
2/7/2018 15:17,0,0,68,99.265625,99.3125,99.3125,99.265625,,2/7/2018 15:17,0,0,68,99.21875,99.21875,99.21875,99.21875,,2/7/2018 15:17,0,0,68,99.265625,99.3125,99.3125,99.265625
2/7/2018 15:18,0,0,72,99.3125,99.3125,99.3125,99.3125,,2/7/2018 15:18,0,0,72,99.21875,99.21875,99.21875,99.21875,,2/7/2018 15:18,0,0,72,99.3125,99.3125,99.3125,99.3125
2/7/2018 15:19,0,0,70,99.265625,99.3125,99.265625,99.3125,,2/7/2018 15:19,0,0,70,99.21875,99.21875,99.21875,99.21875,,2/7/2018 15:19,0,0,70,99.265625,99.3125,99.265625,99.3125
2/7/2018 15:20,0,0,68,99.265625,99.265625,99.265625,99.265625,,2/7/2018 15:20,0,0,68,99.21875,99.21875,99.21875,99.21875,,2/7/2018 15:20,0,0,68,99.265625,99.265625,99.265625,99.265625
2/7/2018 15:21,0,0,62,99.265625,99.265625,99.265625,99.265625,,2/7/2018 15:21,0,0,62,99.21875,99.21875,99.21875,99.21875,,2/7/2018 15:21,0,0,62,99.265625,99.265625,99.265625,99.265625
2/7/2018 15:22,0,0,64,99.265625,99.265625,99.265625,99.265625,,2/7/2018 15:22,0,0,64,99.171875,99.21875,99.171875,99.21875,,2/7/2018 15:22,0,0,64,99.265625,99.265625,99.265625,99.265625
2/7/2018 15:23,0,0,66,99.265625,99.265625,99.265625,99.265625,,2/7/2018 15:23,0,0,66,99.171875,99.171875,99.171875,99.171875,,2/7/2018 15:23,0,0,66,99.265625,99.265625,99.265625,99.265625
2/7/2018 15:24,0,0,62,99.265625,99.265625,99.265625,99.265625,,2/7/2018 15:24,0,0,62,99.171875,99.21875,99.21875,99.171875,,2/7/2018 15:24,0,0,62,99.265625,99.265625,99.265625,99.265625
2/7/2018 15:25,0,0,78,99.265625,99.265625,99.265625,99.265625,,2/7/2018 15:25,0,0,78,99.21875,99.21875,99.21875,99.21875,,2/7/2018 15:25,0,0,78,99.265625,99.265625,99.265625,99.265625
2/7/2018 15:26,0,0,44,99.265625,99.265625,99.265625,99.265625,,2/7/2018 15:26,0,0,44,99.21875,99.21875,99.21875,99.21875,,2/7/2018 15:26,0,0,44,99.265625,99.265625,99.265625,99.265625
2/7/2018 15:27,0,0,56,99.265625,99.265625,99.265625,99.265625,,2/7/2018 15:27,0,0,56,99.21875,99.21875,99.21875,99.21875,,2/7/2018 15:27,0,0,56,99.265625,99.265625,99.265625,99.265625
2/7/2018 15:28,0,0,46,99.265625,99.265625,99.265625,99.265625,,2/7/2018 15:28,0,0,46,99.21875,99.21875,99.21875,99.21875,,2/7/2018 15:28,0,0,46,99.265625,99.265625,99.265625,99.265625
2/7/2018 15:29,0,0,64,99.265625,99.265625,99.265625,99.265625,,2/7/2018 15:29,0,0,64,99.21875,99.21875,99.21875,99.21875,,2/7/2018 15:29,0,0,64,99.265625,99.265625,99.265625,99.265625
